university_id,university_name,state,city,latitude,longitude,tuition_in_state_usd,tuition_out_state_usd,university_admission_rate,student_size,us_news_ranking,world_ranking,campus_setting,website_url,avg_cost_of_living_monthly,international_student_pct,public_or_private,program_id,program_name,degree_type,department,min_gpa,min_gre_quant,min_gre_verbal,min_gmat,min_toefl,min_ielts,application_deadline_fall,application_fee_usd,duration_months,stem_designated,program_admit_rate,description_text,curriculum_highlights,faculty_research_areas,avg_starting_salary_usd,male_acceptance_rate,female_acceptance_rate,historical_admit_count,historical_admit_rate,data_quality,track,tier_score,tier
110653,University of California-Irvine,CA,Irvine,33.648434,-117.841248,15722,49922,0.2857,30197,,,urban,www.uci.edu/,,,Public,P002878,MS Applied Mathematics - Scientific Computing,MS,Mathematics & Statistics,3.2,156.0,150.0,,90,6.5,2029-04-20,90,18,True,0.395,"MS Applied Mathematics - Scientific Computing at University of California Irvine is a graduate program in Mathematics & Statistics designed for advanced study and career or research preparation. The curriculum emphasizes Numerical Analysis, Optimization, Differential Equations and offers opportunities to build depth through electives, projects, and faculty-led research.",Numerical Analysis; Mathematical Modeling; Scientific Computing; Optimization; Probability,Mathematical Modeling; Scientific Computing; Optimization; Probability; Applied Mathematics,106000,0.389,0.405,1,0.0,synthetic_demo,MS,71.75,Tier2
110653,University of California-Irvine,CA,Irvine,33.648434,-117.841248,15722,49922,0.2857,30197,,,urban,www.uci.edu/,,,Public,P002881,MS Computer Science - Cybersecurity,MS,Computer & Information Sciences,3.2,156.0,150.0,,90,6.0,2030-02-20,105,24,True,0.384,"MS Computer Science - Cybersecurity at University of California Irvine is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Artificial Intelligence, Systems, Algorithms and offers opportunities to build depth through electives, projects, and faculty-led research.",Artificial Intelligence; Software Engineering; Systems; Algorithms; Data Science,Algorithms; Distributed Systems; Natural Language Processing; Computer Vision; Security,120000,0.374,0.391,0,,synthetic_demo,MS,72.3,Tier2
110653,University of California-Irvine,CA,Irvine,33.648434,-117.841248,15722,49922,0.2857,30197,,,urban,www.uci.edu/,,,Public,P002882,MS Data Science - Big Data,MS,Computer & Information Sciences,3.1,156.0,150.0,,100,7.0,2030-04-15,105,18,True,0.409,"MS Data Science - Big Data at University of California Irvine is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Machine Learning, Statistical Modeling, Data Engineering and offers opportunities to build depth through electives, projects, and faculty-led research.",Machine Learning; Big Data; Data Engineering; Responsible AI; Visualization,Data Systems; Causal Inference; Responsible AI; Statistics; Machine Learning,122000,0.404,0.415,2,1.0,synthetic_demo,MS,71.38,Tier2
110653,University of California-Irvine,CA,Irvine,33.648434,-117.841248,15722,49922,0.2857,30197,,,urban,www.uci.edu/,,,Public,P002883,MS Artificial Intelligence - AI Ethics,MS,Computer & Information Sciences,3.0,156.0,150.0,,100,7.0,2030-03-15,80,24,True,0.334,"MS Artificial Intelligence - AI Ethics at University of California Irvine is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Deep Learning, NLP, Computer Vision and offers opportunities to build depth through electives, projects, and faculty-led research.",Deep Learning; Reinforcement Learning; Robotics; NLP; Computer Vision,Multi-Agent Systems; AI Safety; Deep Learning; Computer Vision; NLP,126000,0.334,0.34,2,0.5,synthetic_demo,MS,74.63,Tier1
110653,University of California-Irvine,CA,Irvine,33.648434,-117.841248,15722,49922,0.2857,30197,,,urban,www.uci.edu/,,,Public,P002884,MS Cybersecurity - Secure Software,MS,Computer & Information Sciences,3.2,152.0,152.0,,90,6.5,2030-02-01,200,18,True,0.311,"MS Cybersecurity - Secure Software at University of California Irvine is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Network Security, Cryptography, Cloud Security and offers opportunities to build depth through electives, projects, and faculty-led research.",Privacy; Cryptography; Network Security; Secure Software; Digital Forensics,Network Security; Digital Forensics; Cybersecurity; Systems Security; Cryptography,115000,0.312,0.312,1,1.0,synthetic_demo,MS,75.83,Tier1
110653,University of California-Irvine,CA,Irvine,33.648434,-117.841248,15722,49922,0.2857,30197,,,urban,www.uci.edu/,,,Public,P002885,MS Information Systems - Product Management,MS,Computer & Information Sciences,3.0,156.0,150.0,,85,6.5,2030-03-01,100,18,True,0.4,"MS Information Systems - Product Management at University of California Irvine is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Databases, Cloud Computing, Enterprise Systems and offers opportunities to build depth through electives, projects, and faculty-led research.",Enterprise Systems; Databases; IT Strategy; Cloud Computing; Product Management,Databases; Human-Computer Interaction; Information Systems; Cloud Computing; Analytics,113000,0.385,0.415,1,0.0,synthetic_demo,MS,70.08,Tier2
110653,University of California-Irvine,CA,Irvine,33.648434,-117.841248,15722,49922,0.2857,30197,,,urban,www.uci.edu/,,,Public,P002886,MS Software Engineering - Agile Engineering,MS,Computer & Information Sciences,3.0,156.0,150.0,,90,6.5,2030-03-01,200,18,True,0.404,"MS Software Engineering - Agile Engineering at University of California Irvine is a graduate program in Computer & Information Sciences designed for advanced study and career or research preparation. The curriculum emphasizes Software Architecture, DevOps, Testing and offers opportunities to build depth through electives, projects, and faculty-led research.",Cloud Native Systems; Agile Engineering; DevOps; Testing; Secure Coding,Program Analysis; DevOps; Software Engineering; Software Testing; Cloud Systems,124000,0.412,0.392,1,1.0,synthetic_demo,MS,70.3,Tier2
110653,University of California-Irvine,CA,Irvine,33.648434,-117.841248,15722,49922,0.2857,30197,,,urban,www.uci.edu/,,,Public,P002887,MS Electrical Engineering - Control Systems,MS,Engineering,3.0,156.0,150.0,,95,6.5,2030-02-05,105,24,True,0.322,"MS Electrical Engineering - Control Systems at University of California Irvine is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Signal Processing, Embedded Systems, VLSI and offers opportunities to build depth through electives, projects, and faculty-led research.",Power Electronics; VLSI; Communications; Control Systems; Embedded Systems,Signal Processing; Energy Systems; Semiconductors; Control; Communications,109000,0.31,0.331,1,0.0,synthetic_demo,MS,74.82,Tier1
110653,University of California-Irvine,CA,Irvine,33.648434,-117.841248,15722,49922,0.2857,30197,,,urban,www.uci.edu/,,,Public,P002888,MEng Computer Engineering - Hardware Security,MEng,Engineering,3.0,156.0,150.0,,95,6.5,2030-03-01,150,12,True,0.269,"MEng Computer Engineering - Hardware Security at University of California Irvine is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Computer Architecture, Embedded Systems, VLSI and offers opportunities to build depth through electives, projects, and faculty-led research.",Hardware Security; Embedded Systems; VLSI; Computer Architecture; Edge Computing,Embedded Systems; VLSI; Hardware Security; IoT; Computer Architecture,121000,0.271,0.273,0,,synthetic_demo,MS,77.47,Tier1
110653,University of California-Irvine,CA,Irvine,33.648434,-117.841248,15722,49922,0.2857,30197,,,urban,www.uci.edu/,,,Public,P002889,MS Mechanical Engineering - Mechanics,MS,Engineering,3.0,156.0,150.0,,90,6.5,2030-03-15,95,18,True,0.409,"MS Mechanical Engineering - Mechanics at University of California Irvine is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Robotics, Thermal Sciences, Design and offers opportunities to build depth through electives, projects, and faculty-led research.",Robotics; Thermal Sciences; Mechanics; Design; Energy,Robotics; Computational Engineering; Mechanics; Manufacturing; Energy,103000,0.407,0.416,1,1.0,synthetic_demo,MS,70.05,Tier2
110653,University of California-Irvine,CA,Irvine,33.648434,-117.841248,15722,49922,0.2857,30197,,,urban,www.uci.edu/,,,Public,P002890,MS Industrial Engineering - Simulation,MS,Engineering,3.2,156.0,150.0,,85,6.5,2030-01-20,90,18,True,0.373,"MS Industrial Engineering - Simulation at University of California Irvine is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Operations Research, Optimization, Supply Chain and offers opportunities to build depth through electives, projects, and faculty-led research.",Operations Research; Supply Chain; Quality Engineering; Analytics; Simulation,Optimization; Supply Chain; Decision Science; Human Factors; Simulation,99000,0.366,0.383,0,,synthetic_demo,MS,72.43,Tier2
110653,University of California-Irvine,CA,Irvine,33.648434,-117.841248,15722,49922,0.2857,30197,,,urban,www.uci.edu/,,,Public,P002891,MS Business Analytics - Optimization,MS,"Business, Management & Marketing",3.2,156.0,150.0,,100,6.5,2030-01-10,0,12,True,0.375,"MS Business Analytics - Optimization at University of California Irvine is a graduate program in Business, Management & Marketing designed for advanced study and career or research preparation. The curriculum emphasizes Predictive Analytics, Marketing Analytics, Financial Analytics and offers opportunities to build depth through electives, projects, and faculty-led research.",Marketing Analytics; Financial Analytics; Data Management; Predictive Analytics; Optimization,Marketing Science; Decision Analytics; Data Mining; Econometrics; Business Analytics,120000,0.376,0.373,1,1.0,synthetic_demo,MS,73.58,Tier2
110653,University of California-Irvine,CA,Irvine,33.648434,-117.841248,15722,49922,0.2857,30197,,,urban,www.uci.edu/,,,Public,P002893,MS Biomedical Engineering - Bioinstrumentation,MS,Engineering,3.1,156.0,150.0,,90,6.5,2030-01-01,125,18,True,0.408,"MS Biomedical Engineering - Bioinstrumentation at University of California Irvine is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Medical Imaging, Biomechanics, Biomaterials and offers opportunities to build depth through electives, projects, and faculty-led research.",Biomechanics; Medical Imaging; Bioinstrumentation; Computational Biology; Biomaterials,Biomedical Imaging; Biomechanics; Bioinformatics; Biomaterials; Neural Engineering,101000,0.42,0.395,1,1.0,synthetic_demo,MS,70.6,Tier2
110653,University of California-Irvine,CA,Irvine,33.648434,-117.841248,15722,49922,0.2857,30197,,,urban,www.uci.edu/,,,Public,P002894,MS Civil Engineering - Construction,MS,Engineering,3.2,156.0,150.0,,85,6.5,2030-01-10,150,18,True,0.338,"MS Civil Engineering - Construction at University of California Irvine is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Structural Engineering, Transportation, Geotechnical Engineering and offers opportunities to build depth through electives, projects, and faculty-led research.",Geotechnical Engineering; Water Resources; Construction; Sustainability; Transportation,Transportation; Geotechnical Engineering; Water Resources; Structures; Sustainable Infrastructure,93000,0.342,0.337,0,,synthetic_demo,MS,74.18,Tier1
110653,University of California-Irvine,CA,Irvine,33.648434,-117.841248,15722,49922,0.2857,30197,,,urban,www.uci.edu/,,,Public,P002895,MS Chemical Engineering - Biotechnology,MS,Engineering,3.0,156.0,150.0,,90,6.5,2030-04-15,105,18,True,0.396,"MS Chemical Engineering - Biotechnology at University of California Irvine is a graduate program in Engineering designed for advanced study and career or research preparation. The curriculum emphasizes Transport Phenomena, Process Systems, Materials and offers opportunities to build depth through electives, projects, and faculty-led research.",Materials; Reaction Engineering; Transport Phenomena; Energy; Process Systems,Process Systems; Catalysis; Materials; Transport Phenomena; Biotechnology,105000,0.396,0.398,1,0.0,synthetic_demo,MS,70.7,Tier2
