applicant_id,track,gpa_normalized_4,gre_score,toefl_score,has_research,university_rating,admit_probability,admission_status,gmat_score,work_experience_months,major,work_industry,profile_score,recommended_tier
MS_SYN4316,MS,3.9749452069767006,340.0,117.0,1.0,5.0,0.95,,,,,,97.5,Tier1
MS_SYN4317,MS,3.708421508437572,326.0,115.0,1.0,4.0,0.9,,,,,,92.89,Tier1
MS_SYN4318,MS,3.191488681200566,308.0,102.0,1.0,3.0,0.64,,,,,,76.95,Tier2
MS_SYN4319,MS,3.564954480815272,334.0,108.0,1.0,5.0,0.87,,,,,,90.68,Tier1
MS_SYN4320,MS,3.1499404233469943,312.0,108.0,0.0,1.0,0.61,,,,,,76.59,Tier2
MS_SYN4321,MS,3.3633807182485165,311.0,100.0,0.0,2.0,0.66,,,,,,78.58,Tier2
MS_SYN4322,MS,2.9114763012638,285.0,85.0,0.0,1.0,0.38,,,,,,61.34,Tier2
MS_SYN4323,MS,3.754876359303276,335.0,114.0,1.0,5.0,0.97,,,,,,96.46,Tier1
MS_SYN4324,MS,2.9759179283882524,295.0,102.0,0.0,1.0,0.55,,,,,,71.32,Tier2
MS_SYN4325,MS,3.3213829831767576,313.0,103.0,0.0,1.0,0.62,,,,,,77.3,Tier2
MS_SYN4326,MS,3.263122939303763,317.0,105.0,0.0,3.0,0.67,,,,,,79.55,Tier2
MS_SYN4327,MS,3.4697646410810026,310.0,103.0,1.0,2.0,0.71,,,,,,81.42,Tier2
MS_SYN4328,MS,3.4946472864971114,319.0,111.0,1.0,4.0,0.77,,,,,,85.6,Tier1
MS_SYN4329,MS,3.753126350491127,340.0,120.0,1.0,5.0,0.85,,,,,,92.77,Tier1
MS_SYN4330,MS,3.616675972232647,333.0,111.0,1.0,4.0,0.8,,,,,,88.44,Tier1
MS_SYN4331,MS,3.066377525514667,309.0,104.0,1.0,2.0,0.55,,,,,,73.05,Tier2
MS_SYN4332,MS,3.343232070306889,313.0,105.0,0.0,2.0,0.69,,,,,,80.46,Tier2
MS_SYN4333,MS,3.159346586779997,310.0,99.0,1.0,3.0,0.67,,,,,,77.77,Tier2
MS_SYN4334,MS,3.192378484298822,299.0,102.0,0.0,3.0,0.69,,,,,,78.3,Tier2
MS_SYN4335,MS,2.921304968854484,295.0,96.0,0.0,1.0,0.43,,,,,,65.5,Tier2
MS_SYN4336,MS,2.7240545652542165,284.0,86.0,0.0,1.0,0.23,,,,,,54.45,Tier2
MS_SYN4337,MS,3.401613908921817,317.0,103.0,0.0,1.0,0.58,,,,,,76.39,Tier2
MS_SYN4338,MS,3.2977470550777905,308.0,107.0,1.0,2.0,0.64,,,,,,78.11,Tier2
MS_SYN4339,MS,3.446486431364676,318.0,109.0,0.0,2.0,0.78,,,,,,85.44,Tier1
MS_SYN4340,MS,3.093321131682194,304.0,98.0,1.0,1.0,0.59,,,,,,73.67,Tier2
MS_SYN4341,MS,3.677216710785333,335.0,109.0,1.0,5.0,0.89,,,,,,92.24,Tier1
MS_SYN4342,MS,3.4885407183418446,325.0,109.0,0.0,3.0,0.71,,,,,,83.36,Tier1
MS_SYN4343,MS,3.241429621609019,310.0,100.0,0.0,3.0,0.56,,,,,,73.9,Tier2
MS_SYN4344,MS,3.687333401407981,332.0,117.0,0.0,5.0,0.89,,,,,,93.07,Tier1
MS_SYN4345,MS,3.7473118026811902,334.0,113.0,1.0,5.0,0.99,,,,,,97.02,Tier1
MS_SYN4346,MS,3.894716193170947,339.0,117.0,1.0,5.0,0.94,,,,,,96.63,Tier1
MS_SYN4347,MS,3.2612532473333364,308.0,100.0,0.0,1.0,0.59,,,,,,75.05,Tier2
MS_SYN4348,MS,3.0940674731721107,304.0,99.0,0.0,1.0,0.6,,,,,,74.2,Tier2
MS_SYN4349,MS,3.4462473161376983,328.0,113.0,1.0,2.0,0.68,,,,,,82.67,Tier1
MS_SYN4350,MS,3.243280698758781,314.0,102.0,0.0,2.0,0.66,,,,,,78.45,Tier2
MS_SYN4351,MS,3.5904909162382888,322.0,113.0,1.0,3.0,0.84,,,,,,89.35,Tier1
MS_SYN4352,MS,3.3526915908521207,302.0,101.0,1.0,3.0,0.72,,,,,,80.39,Tier2
MS_SYN4353,MS,3.619368320975578,321.0,114.0,0.0,4.0,0.8,,,,,,87.95,Tier1
MS_SYN4354,MS,3.419633074104232,312.0,109.0,1.0,3.0,0.83,,,,,,86.86,Tier1
MS_SYN4355,MS,3.102588448973961,304.0,103.0,1.0,1.0,0.54,,,,,,72.34,Tier2
MS_SYN4356,MS,3.5112820240754803,315.0,109.0,1.0,4.0,0.77,,,,,,85.14,Tier1
MS_SYN4357,MS,3.282111622960921,314.0,109.0,0.0,4.0,0.76,,,,,,83.52,Tier1
MS_SYN4358,MS,3.865184912193449,337.0,120.0,1.0,5.0,0.99,,,,,,98.71,Tier1
MS_SYN4359,MS,3.4150934863976623,312.0,106.0,1.0,4.0,0.76,,,,,,83.67,Tier1
MS_SYN4360,MS,3.3970172202684648,319.0,112.0,0.0,4.0,0.72,,,,,,83.24,Tier1
MS_SYN4361,MS,3.3557073128714205,306.0,105.0,0.0,2.0,0.65,,,,,,78.4,Tier2
MS_SYN4362,MS,3.4428407009534925,307.0,100.0,0.0,2.0,0.7,,,,,,80.29,Tier2
MS_SYN4363,MS,3.711408718357251,335.0,112.0,0.0,5.0,0.89,,,,,,92.79,Tier1
MS_SYN4364,MS,3.025318450969277,296.0,94.0,0.0,1.0,0.42,,,,,,65.44,Tier2
MS_SYN4365,MS,3.429936806624845,320.0,115.0,1.0,3.0,0.78,,,,,,86.25,Tier1
MS_SYN4366,MS,3.440819110531015,312.0,105.0,0.0,3.0,0.64,,,,,,78.87,Tier2
MS_SYN4367,MS,3.097779514704254,295.0,104.0,0.0,2.0,0.69,,,,,,77.78,Tier2
MS_SYN4368,MS,3.7110901613864407,320.0,110.0,0.0,4.0,0.83,,,,,,89.03,Tier1
MS_SYN4369,MS,3.929392165260798,334.0,110.0,1.0,5.0,0.94,,,,,,95.56,Tier1
MS_SYN4370,MS,3.569427848280933,320.0,105.0,0.0,3.0,0.74,,,,,,84.1,Tier1
MS_SYN4371,MS,3.414393635178234,322.0,111.0,0.0,2.0,0.72,,,,,,83.42,Tier1
MS_SYN4372,MS,3.167186695831882,300.0,101.0,0.0,1.0,0.58,,,,,,73.72,Tier2
MS_SYN4373,MS,3.4670584498999104,318.0,115.0,1.0,3.0,0.77,,,,,,85.89,Tier1
MS_SYN4374,MS,3.5738906382100835,314.0,109.0,0.0,4.0,0.79,,,,,,86.18,Tier1
MS_SYN4375,MS,3.140930721819445,313.0,107.0,0.0,1.0,0.48,,,,,,71.29,Tier2
MS_SYN4376,MS,3.37240402463508,324.0,109.0,1.0,4.0,0.76,,,,,,84.71,Tier1
MS_SYN4377,MS,3.270735654822904,317.0,107.0,0.0,1.0,0.65,,,,,,79.04,Tier2
MS_SYN4378,MS,3.965811159090732,340.0,120.0,1.0,5.0,0.99,,,,,,99.43,Tier1
MS_SYN4379,MS,3.6499691855710537,334.0,116.0,0.0,4.0,0.81,,,,,,89.71,Tier1
MS_SYN4380,MS,3.371215083059944,306.0,109.0,0.0,1.0,0.63,,,,,,78.18,Tier2
MS_SYN4381,MS,3.4309035468936293,313.0,109.0,1.0,5.0,0.89,,,,,,89.39,Tier1
MS_SYN4382,MS,3.738959413200402,324.0,112.0,0.0,5.0,0.97,,,,,,95.32,Tier1
MS_SYN4383,MS,3.942520734368158,338.0,118.0,1.0,5.0,0.99,,,,,,98.92,Tier1
MS_SYN4384,MS,3.098098290792432,309.0,102.0,1.0,3.0,0.69,,,,,,78.56,Tier2
MS_SYN4385,MS,3.222846039067084,309.0,101.0,1.0,1.0,0.63,,,,,,76.66,Tier2
MS_SYN4386,MS,3.255982695113589,312.0,102.0,0.0,1.0,0.52,,,,,,72.77,Tier2
MS_SYN4387,MS,3.2299481262510987,305.0,101.0,1.0,2.0,0.7,,,,,,79.2,Tier2
MS_SYN4388,MS,3.4042846788817545,314.0,106.0,0.0,2.0,0.71,,,,,,81.76,Tier2
MS_SYN4389,MS,3.09286166672472,302.0,101.0,0.0,2.0,0.61,,,,,,74.7,Tier2
MS_SYN4390,MS,3.3163144837749727,304.0,97.0,1.0,3.0,0.66,,,,,,77.46,Tier2
MS_SYN4391,MS,3.311047534085606,312.0,108.0,1.0,3.0,0.72,,,,,,81.8,Tier2
MS_SYN4392,MS,3.326647754849256,323.0,105.0,0.0,4.0,0.72,,,,,,82.31,Tier2
MS_SYN4393,MS,3.7874296208821887,325.0,117.0,1.0,5.0,0.99,,,,,,97.06,Tier1
MS_SYN4394,MS,3.2427593174578906,315.0,107.0,1.0,2.0,0.7,,,,,,80.75,Tier2
MS_SYN4395,MS,3.591538816048806,311.0,107.0,0.0,4.0,0.75,,,,,,84.2,Tier1
MS_SYN4396,MS,3.356371447593628,317.0,109.0,0.0,2.0,0.68,,,,,,80.92,Tier2
MS_SYN4397,MS,3.5162216329435005,311.0,104.0,1.0,1.0,0.65,,,,,,79.45,Tier2
MS_SYN4398,MS,3.173307289523843,303.0,103.0,0.0,1.0,0.52,,,,,,71.82,Tier2
MS_SYN4399,MS,3.9621225957284927,340.0,116.0,0.0,5.0,0.99,,,,,,98.91,Tier1
MS_SYN4400,MS,3.2770656718832067,304.0,99.0,0.0,2.0,0.58,,,,,,74.31,Tier2
MS_SYN4401,MS,3.580782952532635,327.0,112.0,1.0,3.0,0.71,,,,,,84.35,Tier1
MS_SYN4402,MS,3.604076011403444,318.0,108.0,1.0,5.0,0.87,,,,,,89.7,Tier1
MS_SYN4403,MS,3.272957885961684,302.0,103.0,0.0,1.0,0.54,,,,,,73.05,Tier2
MS_SYN4404,MS,3.580237540174599,314.0,108.0,1.0,5.0,0.83,,,,,,87.69,Tier1
MS_SYN4405,MS,3.094379105204568,304.0,98.0,0.0,1.0,0.56,,,,,,72.47,Tier2
MS_SYN4406,MS,3.1615799232247834,304.0,101.0,1.0,2.0,0.61,,,,,,75.19,Tier2
MS_SYN4407,MS,3.649073430992396,327.0,118.0,0.0,3.0,0.73,,,,,,86.24,Tier1
MS_SYN4408,MS,3.534460756606957,314.0,112.0,0.0,4.0,0.82,,,,,,87.56,Tier1
MS_SYN4409,MS,3.2824493224426443,316.0,107.0,0.0,1.0,0.51,,,,,,73.42,Tier2
MS_SYN4410,MS,3.457828509553829,313.0,110.0,1.0,4.0,0.77,,,,,,84.85,Tier1
MS_SYN4411,MS,3.120747582216328,298.0,100.0,0.0,1.0,0.49,,,,,,69.62,Tier2
MS_SYN4412,MS,2.9448601562516488,293.0,98.0,0.0,1.0,0.38,,,,,,63.72,Tier2
MS_SYN4413,MS,3.4352558944820872,304.0,98.0,1.0,1.0,0.52,,,,,,72.58,Tier2
MS_SYN4414,MS,3.1727250380167336,300.0,101.0,0.0,1.0,0.56,,,,,,72.95,Tier2
MS_SYN4415,MS,2.9954597848277533,294.0,99.0,0.0,1.0,0.37,,,,,,63.77,Tier2
MS_SYN4416,MS,3.2093489435365945,314.0,106.0,0.0,2.0,0.61,,,,,,76.78,Tier2
MS_SYN4417,MS,3.601545388529478,323.0,110.0,1.0,5.0,0.91,,,,,,91.91,Tier1
MS_SYN4418,MS,3.2658331339427566,307.0,100.0,0.0,1.0,0.63,,,,,,76.6,Tier2
MS_SYN4419,MS,3.942480906109591,331.0,115.0,1.0,5.0,0.99,,,,,,98.03,Tier1
MS_SYN4420,MS,3.588780062421632,334.0,116.0,1.0,3.0,0.89,,,,,,92.6,Tier1
MS_SYN4421,MS,3.282293259830807,311.0,104.0,1.0,3.0,0.63,,,,,,77.48,Tier2
MS_SYN4422,MS,3.2078002799821768,317.0,105.0,1.0,2.0,0.69,,,,,,80.07,Tier2
MS_SYN4423,MS,3.541899444143596,321.0,110.0,1.0,5.0,0.8,,,,,,87.06,Tier1
MS_SYN4424,MS,3.5380532248819287,332.0,109.0,1.0,5.0,0.82,,,,,,88.53,Tier1
MS_SYN4425,MS,3.8738103383466624,325.0,110.0,1.0,4.0,0.82,,,,,,89.82,Tier1
MS_SYN4426,MS,3.655050665024255,322.0,117.0,1.0,3.0,0.8,,,,,,88.58,Tier1
MS_SYN4427,MS,3.145453192952585,303.0,101.0,1.0,2.0,0.58,,,,,,73.83,Tier2
MS_SYN4428,MS,3.54458277099236,325.0,108.0,1.0,2.0,0.72,,,,,,83.92,Tier1
MS_SYN4429,MS,3.5166670948230827,316.0,108.0,0.0,4.0,0.83,,,,,,87.52,Tier1
MS_SYN4430,MS,3.5815214576027583,320.0,111.0,1.0,4.0,0.82,,,,,,88.11,Tier1
MS_SYN4431,MS,3.599780198783977,323.0,107.0,0.0,2.0,0.7,,,,,,83.12,Tier1
MS_SYN4432,MS,3.264416840589223,323.0,102.0,0.0,1.0,0.59,,,,,,76.42,Tier2
MS_SYN4433,MS,3.1415574408754003,303.0,103.0,0.0,2.0,0.61,,,,,,75.26,Tier2
MS_SYN4434,MS,3.079137540179324,307.0,102.0,0.0,1.0,0.53,,,,,,71.92,Tier2
MS_SYN4435,MS,3.4510350938328265,319.0,104.0,1.0,3.0,0.75,,,,,,83.71,Tier1
MS_SYN4436,MS,3.4416516617433714,311.0,106.0,0.0,3.0,0.71,,,,,,81.73,Tier2
MS_SYN4437,MS,3.273248394714213,315.0,105.0,1.0,4.0,0.73,,,,,,81.85,Tier2
MS_SYN4438,MS,3.818351220491815,338.0,120.0,1.0,5.0,0.9,,,,,,94.94,Tier1
MS_SYN4439,MS,3.2516662905969134,316.0,102.0,0.0,1.0,0.58,,,,,,75.44,Tier2
MS_SYN4440,MS,3.604219734408353,320.0,106.0,1.0,5.0,0.92,,,,,,91.6,Tier1
MS_SYN4441,MS,3.953818814171347,338.0,120.0,0.0,4.0,0.99,,,,,,99.22,Tier1
MS_SYN4442,MS,3.476386243163456,324.0,110.0,1.0,3.0,0.73,,,,,,84.16,Tier1
MS_SYN4443,MS,3.495730798279782,330.0,113.0,0.0,4.0,0.77,,,,,,86.67,Tier1
MS_SYN4444,MS,3.6025962656196007,330.0,115.0,1.0,5.0,0.85,,,,,,90.65,Tier1
MS_SYN4445,MS,2.968077405299664,302.0,106.0,0.0,1.0,0.44,,,,,,67.9,Tier2
MS_SYN4446,MS,3.328249125493929,319.0,110.0,0.0,1.0,0.62,,,,,,78.65,Tier2
MS_SYN4447,MS,3.442065805415065,315.0,107.0,0.0,3.0,0.75,,,,,,83.75,Tier1
MS_SYN4448,MS,3.357985552290999,312.0,106.0,0.0,3.0,0.72,,,,,,81.78,Tier2
MS_SYN4449,MS,3.692795989490747,340.0,120.0,0.0,5.0,0.83,,,,,,91.66,Tier1
MS_SYN4450,MS,3.1314450771071414,318.0,110.0,0.0,2.0,0.59,,,,,,76.39,Tier2
MS_SYN4451,MS,3.220523883869881,306.0,106.0,0.0,1.0,0.59,,,,,,75.45,Tier2
MS_SYN4452,MS,3.4397567868000323,324.0,109.0,1.0,2.0,0.68,,,,,,81.85,Tier2
MS_SYN4453,MS,3.400675099446749,311.0,105.0,0.0,4.0,0.71,,,,,,81.4,Tier2
MS_SYN4454,MS,3.1203568422990777,307.0,106.0,0.0,1.0,0.51,,,,,,71.83,Tier2
MS_SYN4455,MS,3.3732936269268703,319.0,108.0,1.0,4.0,0.76,,,,,,84.22,Tier1
MS_SYN4456,MS,3.0204427609460875,294.0,97.0,0.0,1.0,0.54,,,,,,70.44,Tier2
MS_SYN4457,MS,3.9492250477572144,337.0,117.0,0.0,4.0,0.96,,,,,,97.55,Tier1
MS_SYN4458,MS,3.6906415367757024,330.0,113.0,1.0,3.0,0.81,,,,,,89.24,Tier1
MS_SYN4459,MS,2.847212302796386,294.0,95.0,0.0,1.0,0.4,,,,,,63.73,Tier2
MS_SYN4460,MS,3.3254831664816726,306.0,102.0,0.0,2.0,0.6,,,,,,75.88,Tier2
MS_SYN4461,MS,3.262510869156321,299.0,101.0,0.0,3.0,0.63,,,,,,76.12,Tier2
MS_SYN4462,MS,3.142161694710662,308.0,100.0,1.0,3.0,0.65,,,,,,76.86,Tier2
MS_SYN4463,MS,3.116650071790498,301.0,96.0,1.0,1.0,0.51,,,,,,70.12,Tier2
MS_SYN4464,MS,3.711091147230557,324.0,112.0,0.0,5.0,0.9,,,,,,92.38,Tier1
MS_SYN4465,MS,3.457864804673265,319.0,110.0,1.0,3.0,0.77,,,,,,85.3,Tier1
MS_SYN4466,MS,3.215252321626158,304.0,94.0,0.0,1.0,0.49,,,,,,69.78,Tier2
MS_SYN4467,MS,2.9934058426166867,304.0,99.0,0.0,2.0,0.54,,,,,,71.29,Tier2
MS_SYN4468,MS,3.1762694024406763,314.0,102.0,0.0,2.0,0.58,,,,,,74.92,Tier2
MS_SYN4469,MS,3.68212056749352,331.0,111.0,1.0,4.0,0.8,,,,,,88.62,Tier1
MS_SYN4470,MS,3.3675917497503525,310.0,109.0,1.0,3.0,0.7,,,,,,81.26,Tier2
MS_SYN4471,MS,3.100720539583243,295.0,93.0,1.0,2.0,0.59,,,,,,72.42,Tier2
MS_SYN4472,MS,3.3435361688410925,305.0,106.0,0.0,3.0,0.63,,,,,,77.59,Tier2
MS_SYN4473,MS,3.375375943381804,303.0,104.0,0.0,3.0,0.68,,,,,,79.36,Tier2
MS_SYN4474,MS,3.674041153157383,324.0,112.0,0.0,5.0,0.92,,,,,,92.99,Tier1
MS_SYN4475,MS,3.3443192063288074,321.0,110.0,1.0,4.0,0.76,,,,,,84.47,Tier1
MS_SYN4476,MS,3.4496404720722307,324.0,114.0,1.0,5.0,0.82,,,,,,88.12,Tier1
MS_SYN4477,MS,3.4395066691317115,314.0,103.0,0.0,2.0,0.68,,,,,,80.36,Tier2
MS_SYN4478,MS,3.08131709610981,308.0,102.0,0.0,1.0,0.48,,,,,,70.0,Tier2
MS_SYN4479,MS,3.632170356815846,319.0,113.0,0.0,4.0,0.93,,,,,,92.94,Tier1
MS_SYN4480,MS,3.062052874098576,299.0,97.0,0.0,2.0,0.49,,,,,,69.02,Tier2
MS_SYN4481,MS,3.5407344489737334,326.0,106.0,0.0,2.0,0.7,,,,,,82.92,Tier1
MS_SYN4482,MS,3.435469289240907,314.0,113.0,1.0,4.0,0.74,,,,,,83.99,Tier1
MS_SYN4483,MS,3.2979133056308503,306.0,103.0,1.0,1.0,0.62,,,,,,76.66,Tier2
MS_SYN4484,MS,3.594109532993345,320.0,106.0,1.0,3.0,0.69,,,,,,82.35,Tier2
MS_SYN4485,MS,3.314884622507225,307.0,98.0,0.0,2.0,0.62,,,,,,76.2,Tier2
MS_SYN4486,MS,3.825127258804261,330.0,115.0,1.0,4.0,0.9,,,,,,93.77,Tier1
MS_SYN4487,MS,3.0198940120621964,311.0,97.0,0.0,2.0,0.59,,,,,,73.69,Tier2
MS_SYN4488,MS,3.355807961089472,321.0,103.0,0.0,1.0,0.63,,,,,,78.46,Tier2
MS_SYN4489,MS,3.4767928688658776,319.0,107.0,0.0,4.0,0.74,,,,,,83.81,Tier1
MS_SYN4490,MS,3.193016549438488,301.0,101.0,0.0,2.0,0.66,,,,,,77.12,Tier2
MS_SYN4491,MS,3.616097257687525,323.0,106.0,1.0,5.0,0.82,,,,,,87.88,Tier1
MS_SYN4492,MS,3.2866568247413928,316.0,105.0,1.0,2.0,0.7,,,,,,80.79,Tier2
MS_SYN4493,MS,3.336316889848268,304.0,104.0,0.0,2.0,0.69,,,,,,79.63,Tier2
MS_SYN4494,MS,3.5554863950039,315.0,106.0,0.0,3.0,0.75,,,,,,84.19,Tier1
MS_SYN4495,MS,3.2549722569305373,313.0,103.0,0.0,2.0,0.62,,,,,,76.96,Tier2
MS_SYN4496,MS,3.452309696923713,324.0,114.0,1.0,5.0,0.76,,,,,,85.74,Tier1
MS_SYN4497,MS,3.2876455993859506,317.0,101.0,1.0,2.0,0.66,,,,,,78.77,Tier2
MS_SYN4498,MS,3.421987514670807,312.0,104.0,0.0,4.0,0.7,,,,,,81.05,Tier2
MS_SYN4499,MS,3.5653035761441347,316.0,108.0,0.0,2.0,0.74,,,,,,84.16,Tier1
MS_SYN4500,MS,3.4348388095887192,323.0,108.0,1.0,3.0,0.82,,,,,,87.22,Tier1
MS_SYN4501,MS,3.195955913556695,312.0,101.0,0.0,1.0,0.62,,,,,,76.35,Tier2
MS_SYN4502,MS,3.773584943614477,328.0,110.0,1.0,4.0,0.86,,,,,,91.14,Tier1
MS_SYN4503,MS,3.2050062575985105,304.0,106.0,0.0,1.0,0.54,,,,,,73.23,Tier2
MS_SYN4504,MS,3.47350761290948,321.0,106.0,0.0,3.0,0.73,,,,,,83.42,Tier1
MS_SYN4505,MS,3.4879628153667244,311.0,109.0,0.0,4.0,0.77,,,,,,84.73,Tier1
MS_SYN4506,MS,4.0,338.0,119.0,1.0,5.0,0.9,,,,,,95.73,Tier1
MS_SYN4507,MS,3.1610470052204835,309.0,103.0,0.0,2.0,0.63,,,,,,76.6,Tier2
MS_SYN4508,MS,3.08119235059148,296.0,100.0,0.0,1.0,0.46,,,,,,68.07,Tier2
MS_SYN4509,MS,3.3873099047333155,314.0,109.0,0.0,3.0,0.68,,,,,,80.85,Tier2
MS_SYN4510,MS,3.0613428025915925,283.0,95.0,0.0,1.0,0.4,,,,,,63.99,Tier2
MS_SYN4511,MS,3.416700272160241,324.0,111.0,1.0,4.0,0.83,,,,,,87.98,Tier1
MS_SYN4512,MS,3.343803477234158,301.0,98.0,0.0,3.0,0.65,,,,,,77.1,Tier2
MS_SYN4513,MS,2.9412974944778,287.0,94.0,0.0,1.0,0.53,,,,,,68.76,Tier2
MS_SYN4514,MS,3.154776444004289,301.0,102.0,0.0,1.0,0.6,,,,,,74.66,Tier2
MS_SYN4515,MS,3.509414594799349,325.0,112.0,1.0,2.0,0.66,,,,,,81.84,Tier2
MS_SYN4516,MS,3.574384427649205,314.0,110.0,1.0,3.0,0.78,,,,,,85.91,Tier1
MS_SYN4517,MS,2.872567037286602,298.0,96.0,0.0,1.0,0.29,,,,,,59.87,Tier2
MS_SYN4518,MS,3.608881795957105,329.0,116.0,0.0,5.0,0.86,,,,,,91.14,Tier1
MS_SYN4519,MS,3.1050748085227275,299.0,95.0,0.0,1.0,0.57,,,,,,72.19,Tier2
MS_SYN4520,MS,3.62253398885492,324.0,116.0,1.0,4.0,0.81,,,,,,88.84,Tier1
MS_SYN4521,MS,3.094669703983627,292.0,97.0,0.0,1.0,0.61,,,,,,73.47,Tier2
MS_SYN4522,MS,3.553863978562664,322.0,114.0,1.0,4.0,0.76,,,,,,86.1,Tier1
MS_SYN4523,MS,3.561514943314126,320.0,107.0,1.0,4.0,0.8,,,,,,86.71,Tier1
MS_SYN4524,MS,3.5261311515135354,321.0,112.0,0.0,5.0,0.76,,,,,,85.63,Tier1
MS_SYN4525,MS,3.491316396741962,315.0,108.0,1.0,4.0,0.73,,,,,,83.32,Tier1
MS_SYN4526,MS,3.2051777912662143,307.0,102.0,1.0,2.0,0.5,,,,,,71.35,Tier2
MS_SYN4527,MS,3.230167036222145,305.0,102.0,1.0,1.0,0.67,,,,,,78.13,Tier2
MS_SYN4528,MS,3.4873611973637826,324.0,106.0,1.0,4.0,0.77,,,,,,85.31,Tier1
MS_SYN4529,MS,3.1982173273981824,317.0,113.0,1.0,3.0,0.7,,,,,,81.42,Tier2
MS_SYN4530,MS,2.842950496383436,307.0,104.0,1.0,1.0,0.52,,,,,,70.59,Tier2
MS_SYN4531,MS,3.5946554382509968,329.0,111.0,0.0,5.0,0.85,,,,,,90.04,Tier1
MS_SYN4532,MS,3.4208153041724785,308.0,106.0,1.0,4.0,0.72,,,,,,81.8,Tier2
MS_SYN4533,MS,3.198322953284262,313.0,102.0,0.0,3.0,0.66,,,,,,78.16,Tier2
MS_SYN4534,MS,3.1963270898906604,306.0,105.0,0.0,2.0,0.65,,,,,,77.61,Tier2
MS_SYN4535,MS,3.629215378971189,328.0,116.0,1.0,5.0,0.95,,,,,,94.76,Tier1
MS_SYN4536,MS,3.761364922271132,331.0,120.0,1.0,4.0,0.89,,,,,,93.75,Tier1
MS_SYN4537,MS,3.378105237248558,315.0,104.0,1.0,2.0,0.64,,,,,,78.65,Tier2
MS_SYN4538,MS,3.497215835226877,324.0,112.0,1.0,3.0,0.72,,,,,,84.11,Tier1
MS_SYN4539,MS,3.877445292563584,333.0,113.0,1.0,5.0,0.9,,,,,,94.0,Tier1
MS_SYN4540,MS,3.4875061245209382,324.0,112.0,1.0,5.0,0.91,,,,,,91.66,Tier1
MS_SYN4541,MS,3.5675762289309176,318.0,109.0,1.0,4.0,0.85,,,,,,88.85,Tier1
MS_SYN4542,MS,3.6281674238017874,314.0,105.0,1.0,5.0,0.8,,,,,,86.35,Tier1
MS_SYN4543,MS,3.2699809525237185,322.0,108.0,1.0,2.0,0.71,,,,,,81.93,Tier2
MS_SYN4544,MS,3.832691369016073,340.0,120.0,0.0,5.0,0.99,,,,,,98.76,Tier1
MS_SYN4545,MS,3.766358551083744,338.0,115.0,1.0,5.0,0.9,,,,,,94.06,Tier1
MS_SYN4546,MS,3.377827960463484,323.0,110.0,1.0,4.0,0.73,,,,,,83.59,Tier1
MS_SYN4547,MS,3.807582153086838,340.0,120.0,1.0,5.0,0.99,,,,,,98.64,Tier1
MS_SYN4548,MS,3.2386435438364094,297.0,97.0,0.0,1.0,0.57,,,,,,72.96,Tier2
MS_SYN4549,MS,3.745874200163937,325.0,117.0,1.0,5.0,0.89,,,,,,92.85,Tier1
MS_SYN4550,MS,3.321559889147319,308.0,104.0,1.0,1.0,0.57,,,,,,75.05,Tier2
MS_SYN4551,MS,3.468435213502759,319.0,110.0,1.0,5.0,0.8,,,,,,86.55,Tier1
MS_SYN4552,MS,3.167158640199271,313.0,103.0,1.0,2.0,0.58,,,,,,74.93,Tier2
MS_SYN4553,MS,3.4751510036773032,322.0,111.0,0.0,4.0,0.72,,,,,,83.73,Tier1
MS_SYN4554,MS,3.1328002178500745,304.0,102.0,0.0,1.0,0.56,,,,,,73.17,Tier2
MS_SYN4555,MS,3.247718120266115,301.0,101.0,1.0,1.0,0.56,,,,,,73.4,Tier2
MS_SYN4556,MS,3.2228442048174726,302.0,108.0,0.0,1.0,0.53,,,,,,73.02,Tier2
MS_SYN4557,MS,3.435596090048104,313.0,109.0,1.0,2.0,0.66,,,,,,80.22,Tier2
MS_SYN4558,MS,3.4067393474778465,317.0,109.0,1.0,4.0,0.75,,,,,,83.97,Tier1
MS_SYN4559,MS,3.1759049178966774,303.0,102.0,0.0,1.0,0.63,,,,,,76.11,Tier2
MS_SYN4560,MS,3.555872803901746,327.0,109.0,0.0,4.0,0.77,,,,,,86.25,Tier1
MS_SYN4561,MS,3.92599657834028,323.0,117.0,0.0,4.0,0.95,,,,,,96.0,Tier1
MS_SYN4562,MS,3.5103106040883025,316.0,106.0,1.0,5.0,0.84,,,,,,87.64,Tier1
MS_SYN4563,MS,3.6070831940467607,336.0,118.0,1.0,5.0,0.96,,,,,,95.89,Tier1
MS_SYN4564,MS,3.292450897447848,313.0,103.0,1.0,2.0,0.63,,,,,,77.55,Tier2
MS_SYN4565,MS,3.170108642218163,309.0,107.0,1.0,3.0,0.71,,,,,,80.35,Tier2
MS_SYN4566,MS,3.042437614678684,300.0,96.0,0.0,1.0,0.61,,,,,,73.67,Tier2
MS_SYN4567,MS,3.195301366421191,303.0,100.0,0.0,4.0,0.77,,,,,,81.56,Tier2
MS_SYN4568,MS,3.404795994958478,316.0,105.0,1.0,2.0,0.72,,,,,,82.18,Tier2
MS_SYN4569,MS,3.413958065896045,322.0,111.0,0.0,4.0,0.69,,,,,,82.22,Tier2
MS_SYN4570,MS,3.380284477058128,310.0,98.0,0.0,1.0,0.55,,,,,,73.95,Tier2
